CODIGO DA TRANSACAO,DATA,TIPO,DESCRICAO,VALOR
2b28902f-c6ca-41ab-846f-07d7ab0f73c9,19/06/2022,Vendas,Plano de Recebimento,"12,2"
790f3831-4193-4720-95df-c2ee33b189f6,19/06/2022,Vendas,Plano de Recebimento,"3,9"
07c67dcc-a251-4be6-a2d4-a1015134b9da,19/06/2022,Vendas,Plano de Recebimento,"5,37"
45de01ec-9d21-4008-8b2b-ae7f3d2ee7f9,19/06/2022,Vendas,Plano de Recebimento,"2,83"
9eb67bc1-bb43-4909-9f7d-625ab1ece256,19/06/2022,Vendas,Plano de Recebimento,"2,93"
9e986338-9185-485d-b1c1-5f8fd73e9a64,19/06/2022,Vendas,Plano de Recebimento,"2,76"
88da42ea-709e-4d64-a819-33d6ab325e77,19/06/2022,Vendas,Plano de Recebimento,"12,2"
d5d40c15-eb87-458e-ba89-bdd4c9b95a8f,19/06/2022,Vendas,Plano de Recebimento,"7,85"
ff52aacc-5430-4fc0-bfc7-e2e728b6abd9,19/06/2022,Vendas,Plano de Recebimento,"1,9"
764866f8-7532-4965-986b-2aa056555642,19/06/2022,Vendas,Plano de Recebimento,"7,6"
f6f42e9f-f469-4b89-a0fa-1309fd790443,19/06/2022,Vendas,Plano de Recebimento,"4,75"
6c31b1b2-4626-45e7-b864-d9bdf590702e,19/06/2022,Vendas,Plano de Recebimento,"11,88"
d0930215-36ac-4807-a243-ecc05ee6e54b,19/06/2022,Vendas,Plano de Recebimento,"8,73"
d65165ad-f052-46fe-972b-378ff4d05486,19/06/2022,Vendas,Plano de Recebimento,"4,91"
6335a3ed-a40b-4619-a040-2b946784f6c6,19/06/2022,Vendas,Plano de Recebimento,"0,98"
59b3163e-56a5-4dc2-b625-ef23353cadc2,19/06/2022,Vendas,Plano de Recebimento,"11,88"
29d0a81c-f977-4c20-8eaa-62c5e732bfa3,19/06/2022,Vendas,Plano de Recebimento,"11,88"
fb9fb6b1-b975-448d-89c1-b66b1318cefa,19/06/2022,Vendas,Plano de Recebimento,"22,8"
7e18d5f3-d93a-485b-90e7-e78f914f5b14,19/06/2022,Vendas,Plano de Recebimento,"2,76"
3d9b689f-12f4-4c2b-9346-07a1e6fb8d0c,19/06/2022,Vendas,Plano de Recebimento,"11,88"
acdc238d-e3e8-47a1-a27f-efe88663fe21,19/06/2022,Vendas,Plano de Recebimento,"2,93"
e10f88fe-4f08-403a-8b00-d403f8a42676,19/06/2022,Vendas,Plano de Recebimento,"12,35"
b5fa6c30-91fd-41c5-a407-bd1349bab209,19/06/2022,Vendas,Plano de Recebimento,"7,6"
b95e5740-4cbf-4ebe-bf2e-e8fe16430092,19/06/2022,Vendas,Plano de Recebimento,"2,38"
8c489848-8a5d-476d-8727-b68230c697de,19/06/2022,Vendas,Plano de Recebimento,"14,64"
c1ccb4d8-cf27-435e-a75a-defbc16dcfbc,19/06/2022,Vendas,Plano de Recebimento,"5,69"
b2036073-2bb8-4703-b1fc-e65add2d8ccc,19/06/2022,Vendas,Plano de Recebimento,"12,2"
5625de82-9001-42ce-b1b0-779b5362ac89,19/06/2022,Vendas,Plano de Recebimento,"11,88"
c29d0e2c-75e6-447f-9bb9-0f73aa804a05,19/06/2022,Vendas,Plano de Recebimento,"12,26"
6e9f730b-c1a4-4705-b7fb-57ea1a9aaff5,19/06/2022,Vendas,Plano de Recebimento,"2,93"
4c836923-45f8-492d-8375-6849aa4ecba8,19/06/2022,Vendas,Plano de Recebimento,"2,83"
d6dfe120-3ccf-4262-a262-8dd2825c2ab7,19/06/2022,Vendas,Plano de Recebimento,"12,26"
3f1c81e6-893a-4553-b274-9048a5c5a65a,19/06/2022,Vendas,Plano de Recebimento,"11,4"
6717ab97-f1cc-40ff-8ed6-dea80abf70a8,19/06/2022,Vendas,Plano de Recebimento,"1,9"
849aac68-c3eb-4883-9a79-716e2b9a97cb,19/06/2022,Vendas,Plano de Recebimento,"2,38"
cd01dce0-4c47-489d-9d08-f896defc497b,19/06/2022,Vendas,Plano de Recebimento,"2,44"
460a85fe-3a6c-4485-a4f0-13f942772df8,19/06/2022,Vendas,Plano de Recebimento,"12,69"
09efd87d-e855-455d-9973-698e93d37ce8,19/06/2022,Vendas,Plano de Recebimento,"12,35"
bac349e3-cec3-4353-92a4-1ef9c7940740,19/06/2022,Vendas,Plano de Recebimento,"2,85"
df58f808-9a1d-4ccd-8eea-872ea3d05bdc,19/06/2022,Vendas,Plano de Recebimento,"24,89"
5874941f-c13d-4e5c-a3b0-0a82a042a449,19/06/2022,Vendas,Plano de Recebimento,"7,6"
d92512ec-3154-4b3a-acbd-07cd0b3eda86,19/06/2022,Vendas,Plano de Recebimento,"12,35"
8f9b3436-814d-4dcb-9620-c525108e65c3,19/06/2022,Vendas,Plano de Recebimento,"12,35"
0fc06db5-091f-42dc-993e-016aaeb3ae8c,19/06/2022,Vendas,Plano de Recebimento,"2,44"
3aeb0d88-d9f0-4a07-8505-40343dfd7b71,19/06/2022,Vendas,Plano de Recebimento,"10,64"
cd6b1041-0fe5-46d8-a9f4-65a3e96e4e06,19/06/2022,Vendas,Plano de Recebimento,"3,8"
942a2857-76ef-45c5-9191-b29598150ee5,19/06/2022,Vendas,Plano de Recebimento,"0,95"
89970dea-825e-459a-99bf-c9fcee638ccb,19/06/2022,Vendas,Plano de Recebimento,"5,23"
8da0cf81-f08d-43b7-a206-e6608a6a4fa4,19/06/2022,Vendas,Plano de Recebimento,"9,27"
3a6a2d8a-093b-448e-9612-d4e66d3021e2,19/06/2022,Vendas,Plano de Recebimento,"12,35"
fb142915-049e-425f-bb3e-eb8b3de844e7,19/06/2022,Vendas,Plano de Recebimento,"12,69"
00cd9443-4eb4-4f53-a67d-7dc69a9b8603,19/06/2022,Vendas,Plano de Recebimento,"12,35"
1052b105-a2a4-4045-b559-018cc4771e4d,19/06/2022,Vendas,Plano de Recebimento,"12,69"
85d09b03-81e9-4e12-8add-30564c7a408b,19/06/2022,Vendas,Plano de Recebimento,"3,61"
21bd1f01-aeb8-40fa-b3d9-b70f4a666571,19/06/2022,Vendas,Plano de Recebimento,"12,2"
2507fc73-4d53-4e9c-956d-3dc19690118b,19/06/2022,Vendas,Plano de Recebimento,"7,6"
db3703ec-471d-4900-b7c5-41b2a72089d7,19/06/2022,Vendas,Plano de Recebimento,"14,93"
c930bb88-231a-4234-8fcf-affdc6c88104,19/06/2022,Vendas,Plano de Recebimento,"2,38"
5c10fa2f-0376-4d58-a2c0-abfa3d6381da,19/06/2022,Vendas,Plano de Recebimento,"11,88"
f3bbbfe6-e3dc-49c9-b93e-b6eab62a02cd,19/06/2022,Vendas,Plano de Recebimento,"7,81"
4d92dd3c-25c7-48fb-975b-cee7a0a34c4d,19/06/2022,Vendas,Plano de Recebimento,"16,59"
cad29300-312f-4ec8-91df-2b0d21af60a8,19/06/2022,Vendas,Plano de Recebimento,"2,83"
c124c03b-2679-4463-bdec-578f676aae17,19/06/2022,Vendas,Plano de Recebimento,"17,57"
9f0fffce-7209-48f9-b943-124ca22f4a13,19/06/2022,Vendas,Plano de Recebimento,"11,88"
8cdf710e-c015-4bdb-8b91-77df1994fef9,19/06/2022,Vendas,Plano de Recebimento,"8,49"
a6cbd462-0987-4b3b-a757-396fb834ee6d,20/06/2022,Pix Recebido,Recebimento de transferência Pix,"12,83"
fe3cb89a-9795-496e-997e-1e40cc272688,20/06/2022,Vendas,Plano de Recebimento,"7,6"
2fa5b798-c022-4e1a-a735-9f841689ee44,20/06/2022,Vendas,Plano de Recebimento,"11,88"
4c56b1b0-2a10-4f73-a863-3d3222297833,20/06/2022,Vendas,Plano de Recebimento,"14,15"
2bb9e72f-53e7-424a-8821-c925fb74de95,20/06/2022,Vendas,Plano de Recebimento,"12,2"
05c57612-8a8a-43ad-a145-3bf0e0e443db,20/06/2022,Vendas,Plano de Recebimento,"15,13"
6a9ed45f-f9a2-4340-ad79-cf8badbe5be0,20/06/2022,Vendas,Plano de Recebimento,"9,76"
ec056993-234f-4746-9b21-c30ac9df740d,20/06/2022,Vendas,Plano de Recebimento,"2,83"
00ca6f93-b08b-431a-9021-72900fbe8d48,20/06/2022,Vendas,Plano de Recebimento,"3,8"
dcd0af15-cb30-43b2-abf5-b81e2ab1787c,20/06/2022,Vendas,Plano de Recebimento,"4,75"
9aa743a4-b9a6-4948-b935-73719990a2c5,20/06/2022,Vendas,Plano de Recebimento,"4,75"
5fe6f054-9ea4-4328-8a29-719361854c4a,20/06/2022,Vendas,Plano de Recebimento,"4,75"
cd741eca-5dd9-4970-a8da-1b460944d24d,20/06/2022,Vendas,Plano de Recebimento,"12,69"
0e53b558-69a2-4712-9f9f-e3e0dfe5aafe,20/06/2022,Vendas,Plano de Recebimento,"7,81"
732c5f8b-bdc6-429e-96bd-dd4107ead4a1,20/06/2022,Vendas,Plano de Recebimento,"2,38"
57d81753-eba7-41f1-8ea0-265e06b6698e,20/06/2022,Vendas,Plano de Recebimento,"2,94"
7e57235b-0d3d-4574-8464-8bc2fd35dcf3,20/06/2022,Vendas,Plano de Recebimento,"2,38"
b4bc0dc8-c6db-44a4-ba35-8a4a8088252a,20/06/2022,Vendas,Plano de Recebimento,"11,88"
bef1dc24-6ffd-4f0f-83c8-5e6877c0e9a5,20/06/2022,Vendas,Plano de Recebimento,"1,22"
acb6a7e1-00b1-44fa-b92f-dc89ecbdf767,20/06/2022,Vendas,Plano de Recebimento,"11,88"
745f441c-a0b8-49a2-9e02-4a8593747240,20/06/2022,Vendas,Plano de Recebimento,"12,2"
f92a6158-eaf4-4d0c-b61f-f3977164cf23,20/06/2022,Vendas,Plano de Recebimento,"5,51"
af68b83c-60f2-4286-aad6-6533238b9b11,20/06/2022,Vendas,Plano de Recebimento,"4,88"
96f403b6-1174-4907-aa9c-b25887607eaf,20/06/2022,Vendas,Plano de Recebimento,"7,6"
aaf5d4a4-7beb-4c44-88f4-f0560b1dd779,20/06/2022,Vendas,Plano de Recebimento,"1,43"
a82847f6-ef80-4de4-8a81-ad04612eeb6c,20/06/2022,Vendas,Plano de Recebimento,"12,2"
3967f37a-e2e7-49d2-8343-2998f8dadeed,20/06/2022,Vendas,Plano de Recebimento,"4,91"
0659fd49-98ad-40d2-ab00-f531b400f8fa,20/06/2022,Vendas,Plano de Recebimento,"12,26"
1c66c092-b234-4023-ac34-f993603a5b98,20/06/2022,Vendas,Plano de Recebimento,"12,2"
3661e0a9-c54a-49be-8719-d7d64eff776e,20/06/2022,Vendas,Plano de Recebimento,"5,61"
c58b8680-fa2f-4e1a-a85c-6c26bcf5b207,20/06/2022,Vendas,Plano de Recebimento,"68,33"
42794b52-0df8-4eec-a00e-e2342581559b,20/06/2022,Vendas,Plano de Recebimento,"1,9"
2180ee21-36d0-49ec-af06-deeecbb50b38,20/06/2022,Vendas,Plano de Recebimento,"11,88"
da88b33d-1a6c-4342-86f8-8f7ae4bd052d,20/06/2022,Vendas,Plano de Recebimento,"19,52"
53cd876b-66f2-453b-b3fd-647d3f688b0d,20/06/2022,Vendas,Plano de Recebimento,"7,85"
bc86b157-cd12-47c1-b598-923147417aec,20/06/2022,Vendas,Plano de Recebimento,"2,85"
ca9c6eda-6cb4-44e1-bc3d-632b94df0bce,20/06/2022,Vendas,Plano de Recebimento,"2,83"
1ff9e62f-8d28-4bcb-a0d3-f972138b083b,20/06/2022,Vendas,Plano de Recebimento,"11,23"
ead176a6-72f8-4378-a382-9becc2f1c7aa,20/06/2022,Vendas,Plano de Recebimento,"2,44"
e70f29f8-1615-4d11-8ea2-5b1b3b6a8eef,20/06/2022,Vendas,Plano de Recebimento,"3,9"
e3bb6e68-8b36-4f9b-86df-1e96aef953ed,20/06/2022,Vendas,Plano de Recebimento,"2,83"
5151767c-8a72-45d2-993f-bfb63c9caeec,20/06/2022,Vendas,Plano de Recebimento,"1,95"
5d248d5d-baf1-4de5-b4a8-e8c908a2775e,20/06/2022,Vendas,Plano de Recebimento,"7,6"
e29232ac-b30e-4c2e-9ef4-c3a2f7bafa87,20/06/2022,Vendas,Plano de Recebimento,"1,9"
84859f1e-90da-46b4-835f-6d76cced9f0f,20/06/2022,Vendas,Plano de Recebimento,"11,4"
81e51fe7-8740-4748-863d-d23e68e153cc,20/06/2022,Vendas,Plano de Recebimento,"7,81"
928cb981-4156-4dcc-baa8-367d978de7fc,20/06/2022,Vendas,Plano de Recebimento,"2,38"
50d93c9b-1fd8-4f25-b091-b92a9f250773,20/06/2022,Vendas,Plano de Recebimento,"11,88"
0a7bcd13-0a44-404b-b219-98a1b4ecddde,20/06/2022,Vendas,Plano de Recebimento,"2,93"
317a1d26-1563-4407-827e-c9ab9f8fb3d5,20/06/2022,Vendas,Plano de Recebimento,"2,38"
d62f1ff5-f17c-4e33-b80d-402ff12ca2f4,20/06/2022,Vendas,Plano de Recebimento,"5,4"
536f8bc1-8ae4-437c-8ed2-3e7fa7b6eb3f,20/06/2022,Vendas,Plano de Recebimento,"0,95"
68e89804-b1dc-47e8-9de2-d211c7cef59e,20/06/2022,Vendas,Plano de Recebimento,"1,19"
0eac56c3-bdf6-4586-8fe2-9ef0ee5c7676,20/06/2022,Vendas,Plano de Recebimento,"15,2"
e9a1b121-5acb-4b76-97cb-c7a06ca65eb3,20/06/2022,Vendas,Plano de Recebimento,"2,85"
ff206708-ddfe-49b8-a5f2-f3357b65df7f,20/06/2022,Vendas,Plano de Recebimento,"7,6"
b8c801b8-e3c4-46ca-b8f7-f5128a1158b8,20/06/2022,Vendas,Plano de Recebimento,"12,2"
8bee2ccc-332e-4fd4-a169-4d02d73515b2,20/06/2022,Vendas,Plano de Recebimento,"2,45"
c72bde73-174d-42c8-b0e0-cffe1b3fd857,20/06/2022,Vendas,Plano de Recebimento,"1,9"
966000d6-cbf2-4755-866c-e75a2036f682,20/06/2022,Vendas,Plano de Recebimento,"4,88"
837d1f56-3c51-4058-9061-e9faf714650f,20/06/2022,Vendas,Plano de Recebimento,"7,6"
5bf99e65-e44d-4feb-ad0d-810f4d38a3a8,20/06/2022,Vendas,Plano de Recebimento,"1,95"
1736aa5f-a43b-4819-a269-43acc80f5286,20/06/2022,Vendas,Plano de Recebimento,"7,6"
a582a560-6c6e-4d21-93b8-6d426f4cbf8c,20/06/2022,Vendas,Plano de Recebimento,"14,54"
f92863d2-56b0-4c12-b109-659184c344a4,20/06/2022,Vendas,Plano de Recebimento,"1,95"
329f88d4-3819-4ab2-8be8-9b6fba5c8172,20/06/2022,Vendas,Plano de Recebimento,"5,89"
50458f6c-afb8-48c8-ae72-5100eab80352,21/06/2022,Vendas,Plano de Recebimento,"4,75"
378357ee-ce52-4a8d-b23f-866a9ae2bd47,21/06/2022,Vendas,Plano de Recebimento,"11,88"
6ad5203b-a9eb-42d1-b0c3-63e503812e5e,21/06/2022,Vendas,Plano de Recebimento,"247,48"
7cac6f20-10f0-46cf-bb77-ea58e3cdc28e,21/06/2022,Vendas,Plano de Recebimento,"11,88"
e0a2771e-c50c-465e-bf1a-02dc2b86e269,21/06/2022,Vendas,Plano de Recebimento,"7,6"
15255809-f1cd-46eb-b3fd-1834bc40615a,21/06/2022,Vendas,Plano de Recebimento,"10,25"
b81b2dec-251c-4f2c-81e9-089cfdcb9fdb,21/06/2022,Vendas,Plano de Recebimento,"12,2"
55ae64b4-4ae7-401e-b17f-d8892109aeed,21/06/2022,Vendas,Plano de Recebimento,"1,9"
8a792bc1-48ad-498c-bd84-a7aed12af6d3,21/06/2022,Vendas,Plano de Recebimento,"2,73"
20c0f8b8-f8e1-4316-beab-756950928eaa,21/06/2022,Vendas,Plano de Recebimento,"14,25"
4061429b-ab47-4499-bb3c-9ae7698292ca,21/06/2022,Vendas,Plano de Recebimento,"12,26"
82f46c37-59b4-4261-8f3c-380d6e9287c6,21/06/2022,Vendas,Plano de Recebimento,"4,88"
d77b6906-11f0-4809-881a-44c95126dc3d,21/06/2022,Vendas,Plano de Recebimento,"2,44"
73814388-ccfd-47c4-ab1d-436db4cc7172,21/06/2022,Vendas,Plano de Recebimento,"4,75"
36e742a8-4962-4ac0-bd89-395c4eea33e9,21/06/2022,Vendas,Plano de Recebimento,"12,2"
a32ee19f-890b-452c-bc5f-a34f399aa04e,21/06/2022,Vendas,Plano de Recebimento,"15,2"
bc1fb932-80bb-4174-924c-fb3004621afc,21/06/2022,Vendas,Plano de Recebimento,"11,88"
8bbe346f-2c3e-4cfb-bf77-57b98fcde94d,21/06/2022,Vendas,Plano de Recebimento,"1,95"
7815460d-23e6-4b4e-852b-f55d0b711cc6,21/06/2022,Vendas,Plano de Recebimento,"1,95"
0e3a07a1-3139-421e-9b5f-9f743ea2c74f,21/06/2022,Vendas,Plano de Recebimento,"4,88"
b272d20e-ec4d-4d58-b3c5-5fbb4798183f,21/06/2022,Vendas,Plano de Recebimento,"3,9"
81c1d105-1e80-4151-b5cf-2118bd1d1f16,21/06/2022,Vendas,Plano de Recebimento,"2,76"
f2df792f-fb47-47c0-92e3-17bc9b19d292,21/06/2022,Vendas,Plano de Recebimento,"1,47"
8a2edc62-6bb2-4e75-b4b9-d6e97e959c06,21/06/2022,Vendas,Plano de Recebimento,"12,2"
27549706-45e2-43c1-b61c-b90738c4ddf2,21/06/2022,Vendas,Plano de Recebimento,"10,79"
a7e3d262-ef7c-421a-8f1e-473509c5df46,21/06/2022,Vendas,Plano de Recebimento,"12,2"
c242483c-5463-4bfe-a0bc-b7f540cbbccd,21/06/2022,Vendas,Plano de Recebimento,"5,4"
efc0e7bd-93c3-4945-9a03-efb4bc01c643,21/06/2022,Vendas,Plano de Recebimento,"4,91"
f2a99c45-5df1-469d-a3a7-f0602caa4fca,21/06/2022,Vendas,Plano de Recebimento,"12,2"
e0d7cbe6-337f-439a-99b9-003f53ea96fe,21/06/2022,Vendas,Plano de Recebimento,"4,17"
d907f65c-065b-4248-9354-1fc9f4e7e178,21/06/2022,Vendas,Plano de Recebimento,"4,91"
0d3c3bbf-05d3-440e-bd13-42c1f1886426,21/06/2022,Vendas,Plano de Recebimento,"2,93"
bce4cbb8-4320-45fd-a452-f56aa32534c9,21/06/2022,Cartão da Conta,ASSAI ATACADISTA         SAO JOSE DOS BR,"-4309,17"
7721a70c-b05b-4d73-acab-7300e8634704,21/06/2022,Vendas,Plano de Recebimento,"2,93"
2dcb9613-8b0f-4417-b87d-17e8a959f868,21/06/2022,Vendas,Plano de Recebimento,"2,44"
b82a4922-24f8-472b-9d55-5f21abe68caa,21/06/2022,Vendas,Plano de Recebimento,"3,9"
5133963c-0ef6-495a-8882-94d64f13d533,21/06/2022,Vendas,Plano de Recebimento,"2,93"
f97c0f0f-5544-4442-b251-ef0df543c47b,21/06/2022,Vendas,Plano de Recebimento,"4,88"
380edc4e-451f-4e89-8e4d-b5d258644390,21/06/2022,Vendas,Plano de Recebimento,"5,23"
db60d52c-2c32-4014-a1cc-9d579e40af2d,21/06/2022,Vendas,Plano de Recebimento,"4,75"
8330517e-57d2-459a-831f-bfb13a360e58,21/06/2022,Vendas,Plano de Recebimento,"3,42"
447fae82-a2d6-4f20-9eff-a2b837f7f06a,21/06/2022,Vendas,Plano de Recebimento,"5,86"
100ea141-dca5-4bcf-b0ec-bf3b6bdc3bec,21/06/2022,Vendas,Plano de Recebimento,"11,88"
aa3b8a6c-7b9e-4162-b877-76e8f25c455f,21/06/2022,Vendas,Plano de Recebimento,"12,2"
a0ddae76-5fe7-497b-9254-9c0ce8756829,21/06/2022,Vendas,Plano de Recebimento,"4,75"
b64f8144-e3d3-4875-abd8-9bbf38e68c94,21/06/2022,Vendas,Plano de Recebimento,"4,28"
fea27c47-305c-4998-9dae-fc79590ebd81,21/06/2022,Vendas,Plano de Recebimento,"4,75"
3e2d19de-4310-4ccd-8670-d4fe47f8bb28,21/06/2022,Vendas,Plano de Recebimento,"4,75"
346f6ed7-1d0c-4fb9-b1b5-d8c100b10545,21/06/2022,Vendas,Plano de Recebimento,"4,29"
7c9dfd3e-e753-4ef1-b1af-6c824aba39e1,21/06/2022,Vendas,Plano de Recebimento,"3,42"
7982eacf-519c-4856-9c40-3f52efddaf34,21/06/2022,Vendas,Plano de Recebimento,"6,65"
d824aad9-3f5f-4638-ba72-33254eae82c2,21/06/2022,Vendas,Plano de Recebimento,"42,75"
67e46f6d-02d7-4aa9-8a94-cc3d7face18c,21/06/2022,Vendas,Plano de Recebimento,"15,2"
078a1c3e-37c8-44ef-adbe-4eb453fe065a,21/06/2022,Vendas,Plano de Recebimento,"4,88"
f00ae6f5-43f5-47eb-8a6a-2b4cf8d667e7,21/06/2022,Vendas,Plano de Recebimento,"3,73"
1c6e5fd8-b880-4319-9a9c-5f8539829953,21/06/2022,Vendas,Plano de Recebimento,"3,73"
6616be0e-db20-4a0e-9979-92f6f372b4c5,21/06/2022,Vendas,Plano de Recebimento,"3,33"
f2e00684-62f3-43ae-b8b8-e5a2be0a0cac,21/06/2022,Vendas,Plano de Recebimento,"3,33"
23ff5456-6f1e-427a-9770-adea90af10a7,21/06/2022,Vendas,Plano de Recebimento,"2,35"
6811e48a-0024-4357-aa73-6bd221a67c3d,21/06/2022,Vendas,Plano de Recebimento,"4,75"
c547db39-375b-4b3e-ad25-83063930863c,21/06/2022,Vendas,Plano de Recebimento,"4,88"
5b57d2bb-3503-4137-bd17-f7901819d1ef,21/06/2022,Pix Recebido,Recebimento de transferência Pix,15
bd9268b3-df38-4bf5-932f-f44d156c25af,21/06/2022,Vendas,Plano de Recebimento,"1,19"
3794f7f2-9d67-488d-a026-7cb94cacba82,21/06/2022,Vendas,Plano de Recebimento,"2,76"
13255058-42ea-409d-9eab-d934aaa5ce65,21/06/2022,Vendas,Plano de Recebimento,"2,38"
a18acce6-ceeb-44e3-9492-bf501f944889,21/06/2022,Vendas,Plano de Recebimento,"3,33"
e0a75298-ad65-45a2-acbe-1bd062143236,21/06/2022,Vendas,Plano de Recebimento,"2,75"
2263a413-b570-497d-ae39-5ff7ad850bf5,21/06/2022,Vendas,Plano de Recebimento,"3,43"
fb136adb-8a8c-4f78-9702-612229e7e499,21/06/2022,Vendas,Plano de Recebimento,"4,88"
32b351d3-f4f0-4552-8648-2a5155dc461b,21/06/2022,Vendas,Plano de Recebimento,"4,88"
03036b44-3dca-4cf6-b4e3-c3fc28310089,21/06/2022,Vendas,Plano de Recebimento,"11,88"
39016516-aa6a-4df3-a0dc-2f01a8e775a9,21/06/2022,Vendas,Plano de Recebimento,"2,83"
a464b7e6-a470-41d5-ab5c-cb8186e01bc8,21/06/2022,Vendas,Plano de Recebimento,"2,85"
517f276b-186c-4e89-b1c8-318302bb5a7b,21/06/2022,Vendas,Plano de Recebimento,"5,7"
a7f85c19-9c83-45a0-9159-288d490d4751,21/06/2022,Vendas,Plano de Recebimento,"5,37"
960db48e-7e57-40de-9bf3-7ade405f7cc5,21/06/2022,Vendas,Plano de Recebimento,"5,86"
95c1f646-905f-45ad-ab7e-e49814a12912,21/06/2022,Vendas,Plano de Recebimento,"2,83"
fa982fa5-3216-4b9b-9ec0-f73b9c9216e5,21/06/2022,Vendas,Plano de Recebimento,"11,31"
d62bd155-728d-4a28-8f57-3eb2345f4ca2,21/06/2022,Vendas,Plano de Recebimento,"2,38"
4e76029f-17a1-4728-8625-7afd5c568036,21/06/2022,Vendas,Plano de Recebimento,"10,54"
fcb64374-2d4c-4c24-9dcf-ebfe27baff55,21/06/2022,Vendas,Plano de Recebimento,"2,45"
f1986dc9-8703-4057-b285-022a88e0d3c1,21/06/2022,Vendas,Plano de Recebimento,"3,42"
0840ff04-d725-40ab-907f-cd2ec5341bbb,21/06/2022,Vendas,Plano de Recebimento,"5,23"
43f6d384-7cf2-4c47-9a0f-32b39a063fc1,21/06/2022,Vendas,Plano de Recebimento,"1,95"
5f6ae1ab-9766-4076-89b5-a528572ca4a5,21/06/2022,Pix Recebido,Recebimento de transferência Pix,5
fdebfa1c-91a5-4810-b76a-c32222691c01,21/06/2022,Vendas,Plano de Recebimento,"3,33"
5382fc69-c2ec-4f1c-81f9-14d098ef9ead,22/06/2022,Vendas,Plano de Recebimento,"3,03"
2b0c0302-a922-469a-87b8-52507871e373,22/06/2022,Vendas,Plano de Recebimento,"7,85"
44c6ad21-732e-4c48-bb31-aaf0f0a70bcb,22/06/2022,Vendas,Plano de Recebimento,"12,2"
95c40755-e98b-42cf-b356-e3fb69e8cd9c,22/06/2022,Vendas,Plano de Recebimento,"4,75"
ff04cf16-45b3-4270-8485-e268da831313,22/06/2022,Vendas,Plano de Recebimento,"21,95"
df61383d-141b-4298-8d15-bea90819f3f5,22/06/2022,Vendas,Plano de Recebimento,"3,42"
531a6696-257e-466f-9e08-117ee155780c,22/06/2022,Vendas,Plano de Recebimento,"5,76"
902cf695-395d-4243-a046-b5d255c436c9,22/06/2022,Vendas,Plano de Recebimento,"2,45"
57830bd1-599b-4734-99c8-e70e8735960f,22/06/2022,Vendas,Plano de Recebimento,"4,88"
544c6bf4-e2a3-458e-810c-61ed6a622095,22/06/2022,Vendas,Plano de Recebimento,"13,67"
2da8ae6b-5852-4c21-9dd7-84a3dae97a54,22/06/2022,Vendas,Plano de Recebimento,"3,43"
c68f8324-6b37-4ac2-9d79-4f1be87f7072,22/06/2022,Vendas,Plano de Recebimento,"4,88"
2229a4e8-eb11-4b77-9280-3e3e4cd5b855,22/06/2022,Vendas,Plano de Recebimento,"9,5"
9283f18e-957b-4f2e-a951-76b2d3fa1868,22/06/2022,Vendas,Plano de Recebimento,"12,35"
7b448db5-cf2f-4af8-81d3-35b5e7557fd6,22/06/2022,Vendas,Plano de Recebimento,"11,88"
ad344d0f-f37c-4cad-a4a2-ea40290e0edd,22/06/2022,Vendas,Plano de Recebimento,"2,76"
69228a10-431f-4e30-9eb8-52987327caae,22/06/2022,Vendas,Plano de Recebimento,"1,19"
0058221b-bb57-4f67-a506-3f9318fab57c,22/06/2022,Pix Recebido,Recebimento de transferência Pix,"2,5"
a7c404af-2d34-444a-8f30-420ade60b0c8,22/06/2022,Vendas,Plano de Recebimento,"3,42"
92ae0f40-e38a-4720-8049-d43d3a6a967c,22/06/2022,Vendas,Plano de Recebimento,"1,95"
ab0c4ed3-738a-4652-ba9a-4ab790b899f9,22/06/2022,Vendas,Plano de Recebimento,"8,2"
5f13af6a-1fbc-4ce0-8fea-4405bd493653,22/06/2022,Vendas,Plano de Recebimento,"8,55"
61e20879-55a4-4124-8241-fddd6b4a281b,22/06/2022,Vendas,Plano de Recebimento,"3,12"
62cb7d41-5d02-4fb2-bc8c-41294bc97aa4,22/06/2022,Vendas,Plano de Recebimento,"4,69"
82e7bcb7-2e24-4da2-937c-c691f3a5787d,22/06/2022,Vendas,Plano de Recebimento,"1,19"
b623566a-a008-4fb4-bfff-7cb606b65ddc,22/06/2022,Vendas,Plano de Recebimento,4
61771c43-72d2-4e2c-944e-14cb1ab3b649,22/06/2022,Vendas,Plano de Recebimento,"8,69"
dae11726-5403-4d81-92df-2f47b5d3c151,22/06/2022,Vendas,Plano de Recebimento,"2,44"
d27dafea-9b88-4b93-84bb-7dbaf7b23311,22/06/2022,Vendas,Plano de Recebimento,"11,23"
2e236f2f-c3dc-4559-809c-0f31703f2cbf,22/06/2022,Vendas,Plano de Recebimento,"2,73"
46972410-f345-4f3c-bbce-20fd1d76322a,22/06/2022,Vendas,Plano de Recebimento,"3,12"
85ab9d04-93be-44d3-872f-04c543bf6871,22/06/2022,Vendas,Plano de Recebimento,"5,86"
4013ef32-81fc-49d7-a2a4-fc44d951ca49,22/06/2022,Vendas,Plano de Recebimento,"8,55"
428f41d4-656e-4576-9b8f-5997985dacce,22/06/2022,Vendas,Plano de Recebimento,"2,93"
9d4c5cf3-228b-4332-bd8b-14e38a57c39b,22/06/2022,Vendas,Plano de Recebimento,"3,43"
